Nomor Klasifikasi,Tanggal,Judul Buku,Kode Judul Buku,Kategori,Asal/Sumber,Kode Pengarang,Pengarang,Penerbit,Tahun Terbit,Jumlah Buku,Harga,Keterangan
500,2022-10-17,Peningkatan dan Pengayaan Matematika 1,P,Matematika, - ,WAH,Prof. Wahyudin,Ipa Abong,2017,3,0,Baik
600,2022-10-17,Menuju Ginjal Sehat,M,Ilmu Kedokteran, - ,DJO,Djoko Santoso,PT JePe Press Media Utama,2017,3,0,Baik
500,2022-10-17,Petualangan Matematika Menyelidiki Benda di Rumah Seri 2,P,Matematika, - ,AND,Andri Panduweni,Intan Pariwara,2017,3,0,Baik
800,2022-10-17,Menyelamatkan Harta Karun Prabu Baka,M,kesusasteraan Indonesia, - ,DAN,Daniel Agus Maryanto,PT Citra Aji Parama,2017,2,0,Baik
500,2022-10-17,Pelestarian Terumbu Karang,P,Ilmu- Ilmu Tentang Tumbuh- tumbuhan, - ,SUW,Suwarman Parto Suwiryo dan Hery Sulistio Hermawan,PT Citra Aji Parama,2017,2,0,Baik
000,2022-10-17,Mengelola Sistem Kearsipan,M,Manajemen, - ,FIK,Fiki Puspitasari,PT Intan Sejati,2017,2,0,Baik
600,2022-10-17,Pemupukan,P,Pertanian, - ,RIY,Riyo Samekto,PT Citra Aji Parama,2017,3,0,Baik
600,2022-10-17,Konservasi Tanah,K,Pertanian, - ,TEG,Teguh Yuwono,PT Citra Aji Parama,2017,3,0,Baik
700,2022-10-17,Bermain Bulu Tangkis,B,Seni Rekreasi dan Pertunjukan, - ,SUT,Sutono. IR,Aneka Ilmu,2017,3,0,Baik
600,2022-10-17,Aku Tahu tentang Cara Hidup Sehat,A,Pendidikan, - ,END,"Dra. Endah Murniati, S.Psi., M.B.A.",Duta Graha Pustaka,2017,3,0,Baik
800,2022-10-17,Kisah Dado dan Limbah Madu yang Bijaksana,K,kesusasteraan Indonesia, - ,PUT,Putri Lestari,PT Albama,2017,3,0,Baik
100,2022-10-17,Kepemimpinan Mandiri (Profesional) Kepala Sekolah,K,Psikologi, - ,DAD,"Dr. Dadi Permadi, M.ED.",PT Sarana Panca Karya Nusa,2017,2,0,Baik
600,2022-10-17,Keberhasilan Usaha,K,Manajemen, - ,BIS,Bisri Mustofa dan Khoironi Khoiruzzaman,CV. Ghyyas Putra,2017,3,0,Baik
700,2022-10-17,Menjadi Juara Atletik,M,Seni Rekreasi dan Pertunjukan, - ,ANN,Anne Nelistya,Be Champion,2017,3,0,Baik
500,2022-10-17,"Manentukan Panjang, Luas, Volume Benda",M,Matematika, - ,IDE,Idey Setiasih,Media Pusindo,2017,3,0,Baik
000,2022-10-17,Mengenal Perangkat Komputer dan cara Menginstal Software,M,Karya Umum, - ,KUW,Kuwat,Aneka Ilmu,2017,3,0,Baik
700,2022-10-17,Asyik Bermain Musik,A,Musik, - ,KHA,Khamim,PT Widya Duta Grafika,2017,3,0,Baik
400,2022-10-17,Ragam Kata Bahasa Indonesia,R,Bahasa Indonesia, - ,HES,M.G. Hesti Puji Rastuti,PT JePe Press Media Utama,2017,3,0,Baik
600,2022-10-17,"Timah Potensi, Penambangan, dan Pemanfaatan",T,Ilmu Teknik, - ,UNT,Untung Sukamto,PT Citra Aji Parama,2017,3,0,Baik
400,2022-10-17,Keterampilan Membaca,K,Bahasa, - ,BUD,Y. Budi Artati,PT JePe Press Media Utama,2017,3,0,Baik
800,2022-10-17,Belajar Menulis,B,kesusasteraan Indonesia, - ,MON,Monica Abigail W.,PT JePe Press Media Utama,2017,3,0,Baik
500,2022-10-17,Rahasia di Balik Bilangan,R,Matematika, - ,JAN,Janu Ismadi,Nobel Edumedia,2017,3,0,Baik
100,2022-10-17,Cerdas dan Cergas Merancang Sukses Diri,C,Psikologi, - ,MUH,Muhammad Habibe,Tiga Serangkai,2017,3,0,Baik
300,2022-10-17,Upaya Menjaga Diri dari Bahaya Narkoba,U,"Layanan sosial, Asosiasi", - ,UMI,Umi Istiqomah,CV.Seti Aji,2017,2,0,Baik
500,2022-10-17,"Mentukan Bruto, Tara, dan Neto",M,Matematika, - ,FIK,Fiki Puspitasari,PT JePe Press Media Utama,2017,3,0,Baik
700,2022-10-17,Pola Gerakan Dalam Senam 2,P,Seni Rekreasi dan Pertunjukan, - ,HEN,Drs. Hendra Agusta,CV Ipa Abong,2017,3,0,Baik
300,2022-10-17,Panduan Anti Narkoba Untuk Remaja,P,"Layanan sosial, Asosiasi", - ,DYA,Dyah Utami Puspitarini,Esensi,2017,2,0,Baik
300,2022-10-17,Kenali Narkoba dan Musuhi Penyalahgunaannya,K,"Layanan sosial, Asosiasi", - ,SUB,dr. Subagyo Partodiharjo,Erlangga,2017,2,0,Baik
300,2022-10-17,Pelajar Indonesia Anti Narkoba,P,"Layanan sosial, Asosiasi", - ,ABD,"Dr. H. Abdul Wahid, M.Ag",Erlangga,2016,2,0,Baik
700,2022-10-17,"Lari, Gung! Lari!",L,Seni Rekreasi dan Pertunjukan, - ,MAH,Mahfud Ikhwan,PT Sunda Kelapa Pustaka,2017,2,0,Baik
100,2022-10-17,Bagaimana Mengembangkan Kecerdasan,B,Psikologi, - ,SUF,"dr. Sufyan Ramadhy dan DR. H. Dadi Permadi, M.Ed",PT Sarana Panca Karya Nusa,2017,2,0,Baik
000,2022-10-17,Mengenal Pers Indonesia,M,"Jurnalisme, Penerbitan dan Surat Kabar", - ,RYA,Ryan Sugiarto,Insan Madani,2017,3,0,Baik
800,2022-10-17,Penulisan Kreatif untuk Anak,P,Bahasa Indonesia, - ,NAN,Naning Pranoto,Tiga Serangkai,2017,3,0,Baik
300,2022-10-17,Seluk -Beluk Pasar Valas,S,"Perdagangan, Komunikasi, Transport", - ,KAR,Karmila,PT Intan Sejati,2017,3,0,Baik
600,2022-10-17,Ragam Alat Tangkap Lobster,R,Pembuatan Produk untuk Pembuatan Khusus, - ,SUW,Suwarman Partosuwiryo,PT Citra Aji Parama,2017,3,0,Baik
300,2022-10-20,Evaluasi Pembelajaran,E,Pendidikan, - ,ZAI,"Drs.Zainal Arifin, M.Pd.",PT Remaja Rosdakarya,2017,2,0,Baik
500,2022-10-20,Trik-Trik Berhitung,T,Matematika, - ,JUL,Edward H. Julius,Pakar Raya Pustaka,2017,2,0,Baik
800,2022-10-20,Mereka yang Menulis dari Balik Penjara,M,Biografi, - ,BUD,Budi Kurniawan,Insan Madani,2017,3,0,Baik
600,2022-10-20,Obat yang ada di sekitar Kita,O,kesusasteraan Indonesia, - ,SUW,Suwardono,Angkasa Bandung,2016,2,0,Baik
900,2022-10-20,Penaklukan Mesir,P,Agama, - ,HAN,Dzikry El- Hans,Insan Madani,2015,2,0,Baik
300,2022-10-20,Pendidikan Karakter dan Kepramukaan,P,"Layanan sosial, Asosiasi", - ,NOV,Novan Ardy Wiyani,PT Citra Aji Parama,2017,2,0,Baik
300,2022-10-20,Panduan Sekolah dan Madrasah Ramah Anak,P,Pendidikan, - ,ASR,"Dr. H. M. Asrorun Ni'am Sholeh, M.A. dan Lutfi Humaidi, M.Si.",Erlangga,2021,2,0,Baik
100,2022-10-20,Membangun Karakter dengan Hati Nurani,M,Pendidikan, - ,MUW,AKH. Muwafik Saleh,Erlangga,2021,2,0,Baik
100,2022-10-20,Bimbingan dan Konseling dalam Berbagai Latar Kehidupan,B,Pendidikan, - ,ACH,"Prof. Dr. Achmad Juntika Nurihsan, M.Pd.",PT Refika Aditama,2014,2,0,Baik
500,2022-10-20,"Berat, Waktu dan Pengukuran",B,Matematika, - ,DID,Didik Djunaedi,PT Gading Inti Prima,2017,3,0,Baik
500,2022-10-20,Mengenal Bilangan dan Menemukan Pola,M,Matematika, - ,DID,Didik Djunaedi,PT Gading Inti Prima,2017,3,0,Baik
300,2022-10-20,Mengenal Jenis dan Bahaya Narkoba,M,Ilmu Kedokteran, - ,WEN,Weni Rahayu,Mediantara,2017,3,0,Baik
300,2022-10-20,"Media Pembelajaran Hakikat, Pengembangan, Pemanfaatan, dan Penilaian",M,Pendidikan, - ,RUD,"Drs. Rudi Susilana, M.Si. Dan Cepi Riyana, M.Pd.",CV Wacana Prima,2017,2,0,Baik
300,2022-10-20,Penelitian Tindakan Kelas,P,Pendidikan, - ,MOH,"Prof. Dr. H. Mohammad Asrori, M.Pd.",CV Wacana Prima,2017,2,0,Baik
300,2022-10-20,Manajemen Mutu Berbasi Sekolah Konsep dan Aplikasi,M,Pendidikan, - ,SUR,Suryadi M.Pd.,PT Sarana Panca Karya Nusa,2017,2,0,Baik
500,2022-10-20,Ensiklopedia Matematika (A-J),E,Ensiklopedia Umum, - ,YAN,Yani Puji Lestari,PT Indahjaya Adipratama,2017,2,0,Baik
500,2022-10-20,Ensiklopedia Matematika (K-Q),E,Ensiklopedia Umum, - ,AND,Andini Septiasari,PT Indahjaya Adipratama,2017,2,0,Baik
500,2022-10-20,Ensiklopedia Matematika (R-Z),E,Ensiklopedia Umum, - ,HAD,Hadi Lesmana,PT Indahjaya Adipratama,2017,2,0,Baik
000,2022-10-20,Ensiklomini Nusantara Kejayaan Bangsaku,E,Ensiklopedia Umum, - ,OKT,Okta N.,Cv. Sahabat,2017,1,0,Baik
000,2022-10-20,Ensiklomini Nusantara Kejayaan Alam Negeriku,E,Ensiklopedia Umum, - ,MUR,Murni Irian Ningsih,Cv. Sahabat,2017,1,0,Baik
000,2022-10-20,Ensiklomini Nusantara Budaya Unik Bangsaku,E,Ensiklopedia Umum, - ,MUR,Murni Irian Ningsih,Cv.Sahabat,2017,1,0,Baik
000,2022-10-20,Ensiklomini Nusantara Prestasi Bangsa,E,Ensiklopedia Umum, - ,ADY,Ady Angga,Cv. Sahabat,2017,1,0,Baik
300,2022-10-20,Belajar dan Pembelajaran Teori dan Konsep Dasar,B,Pendidikan, - ,SUY,"Prof. Dr. Suyono, M.Pd dan Drs. Hariyanto, M.S.",PT Remaja Rosdakarya,2017,2,0,Baik
300,2022-10-20,Menarik dan Menantang dalam Permainan Pramuka,M,"Layanan sosial, Asosiasi", - ,KAH,P.C. Kahono,PT Puri Pustaka,2017,3,0,Baik
300,2022-10-20,Globalisasi Peluang dan Tantangan,G,"Layanan sosial, Asosiasi", - ,WAH,Wahjudi Djaja dan Endar Wismulyani,PT JePe Press Media Utama,2017,3,0,Baik
500,2022-10-20,Bidang Datar,B,Matematika, - ,UMI,Umi Salamah,PT Wangsa Jatra Lestari,2017,3,0,Baik
500,2022-10-20,Bilangan Bulat dan Pecahan,B,Matematika, - ,UMI,Umi Salamah,PT Wangsa Jatra Lestari,2017,3,0,Baik
500,2022-10-20,Bilangan dan Operasinya,B,Matematika, - ,SUW,Suwarni,PT Wangsa Jatra Lestari,2017,3,0,Baik
500,2022-10-20,Mengenal Kehidupan Serangga,M,Ilmu-Ilmu Tentang Hewan, - ,ART,Artiyono,Media Kertagama,2017,3,0,Baik
600,2022-10-20,Budaya Hidup Sehat,B,Ilmu Kedokteran, - ,ACH,Achmad Andang Wahyu Bawa,PT Pantja Simpati,2017,3,0,Baik
700,2022-10-20,Apresiasi Karya Seni Tari,A,Seni Rekreasi dan Pertunjukan, - ,RIM,Rima Yuliastuti,PT Pantja Simpati,2017,3,0,Baik
000,2022-10-20,Mengenal Pengolah Gambar Tux Paint,M,Karya Umum, - ,SRI,Sri Huning,PT Pustaka Tiga Kelana,2017,3,0,Baik
700,2022-10-20,Jangan Lupakan aku Mainan Tradisional,J,Seni Rekreasi dan Pertunjukan, - ,BAR,Barmin dan Sri Wahyuni,PT Pantja Simpati,2017,6,0,Baik
700,2022-10-20,Selayang Padang Alat Musik Nusantara,S,Musik, - ,WAR,Warsito Adnan dan Bambang Sugiana,PT Pustaka Wijaya Kusuma,2017,3,0,Baik
300,2022-10-20,Dokumen Penting Keluarga,D,Kesejahteraan Rumah Tangga, - ,AHD,Ahmad Zuber dan Lukman Hakim,PT Pustaka Tiga Kelana,2017,3,0,Baik
200,2022-10-20,Salat-salat Sunah,S,Agama, - ,NUR,Nur Khoiro Umatin,Cempaka Putih,2015,3,0,Baik
500,2022-10-20,Misteri Perilaku Satwa,M,Ilmu-Ilmu Tentang Hewan, - ,WEN,Wenny Suhendra,Tiga Media Prima,2017,3,0,Baik
800,2022-10-20,Kiat Menulis Cerita Pendek,K,kesusasteraan Indonesia, - ,HAR,Harris Effendi Thahar,Angkasa Bandung,2017,3,0,Baik
300,2022-10-20,Aku Ingin Paham Bhinneka Tunggal Ika,A,Pendidikan, - ,EDI,Edi Warsidi,Angkasa Bandung,2017,3,0,Baik
800,2022-10-20,Kebersamaan,K,kesusasteraan Indonesia, - ,TED,Tedi rustendi dan Hidayat,PT Sarana Panca Karya Nusa,2017,3,0,Baik
800,2022-10-20,Persahabatan yang Terpecah,P,kesusasteraan Indonesia, - ,ALO,Aloisius Eko Praptanto,Bina Sarana Pustaka,2017,2,0,Baik
500,2022-10-20,Mengenai Samudra,M,Ilmu Pengetahuan Tentang Bumi dan Dunia Lain, - ,UDI,Udi Sukrama,PT Mapan,2017,2,0,Baik
300,2022-10-20,Pembelajaran Pendidikan Keaksaraan Dengan Pendekatan Bahasa Jawa Bidang Keterampilan,P,Pendidikan, - ,SUK,"Drs. Suka, M.Pd.",Departemen Pendidikan Nasional,2017,5,0,Baik
300,2022-10-20,Pembelajaran Pendidikan Keaksaraan Dengan Pendekatan Bahasa Jawa Bidang Keagamaan,P,Pendidikan, - ,SUK,"Drs. Suka, M.Pd.",Departemen Pendidikan Nasional,2017,32,0,Baik
300,2022-10-20,Pembelajaran Pendidikan Keaksaraan Dengan Pendekatan Bahasa Jawa Bidang Ekonomi,P,Pendidikan, - ,SUK,"Drs. Suka, M.Pd.",Departemen Pendidikan Nasional,2017,22,0,Baik
300,2022-10-20,Pembelajaran Pendidikan Keaksaraan Dengan Pendekatan Bahasa Jawa Bidang Budaya,P,Pendidikan, - ,SUK,"Drs. Suka, M.Pd.",Departemen Pendidikan Nasional,2017,5,0,Baik
300,2022-10-20,Pembelajaran Pendidikan Keaksaraan Dengan Pendekatan Bahasa Jawa Bidang Rumah Tangga,P,Pendidikan, - ,SUK,"Drs. Suka, M.Pd.",Departemen Pendidikan Nasional,2017,5,0,Baik
500,2022-10-20,Pengayaan Pengetahuan Ensiklopedia Matematika Terapan Matematika dalam Teknologi,P,Matematika, - ,LYN,Barbara Lynch,Cempaka Putih,2017,4,0,Baik
300,2022-10-20,Pembelajaran Pendidikan Keaksaraan dengan Pendekatan Bahasa Jawa,P,Pendidikan, - ,SUK,"Drs. Suka, M.Pd.",Departemen Pendidikan Nasional,2017,14,0,Baik
500,2022-10-20,Pengayaan Pengetahuan Ensiklopedia Matematika Terapan Matematika dalam Bencana,P,Matematika, - ,THO,Sue Thomson dan Lan Forster,Cempaka Putih,2017,2,0,Baik
800,2022-10-20,Petualangan Langlang Marah dan Sabar,P,kesusasteraan Indonesia, - ,ALI,Ali Muakhir,Pustaka Sunda,2017,2,0,Baik
500,2022-10-20,Mengenal Bangun Ruang,M,Matematika, - ,DEW,Dewi Islamiyah,Graha Bandung Kencana,2017,3,0,Baik
000,2022-10-20,Mengenal dan Memanfaatkan Internet,M,Karya Umum, - ,TED,Tedi Rustendi,PT Sarana Panca Karya Nusa,2017,3,0,Baik
300,2022-10-20,Kumpulan Cerita Rakyat Provinsi Jawa Timur,K,Adat Istiadat dan Kebiasaan, - ,ROH,Rohmat Kurnia,PT Sarana Panca Karya Nusa,2017,3,0,Baik
800,2022-10-20,Menjunjung Langit Desaku,M,kesusasteraan Indonesia, - ,SAN,S. Sanibar,CV Jaya Abadi,2017,3,0,Baik
700,2022-10-20,Aneka Kreasi dari Botol,A,Menggambar dan Seni Dekorasi, - ,BAG,Bagas Shinugi,Mediantara,2017,3,0,Baik
500,2022-10-20,Seri Sains Dasar Mengenal Listrik,S,Fisika, - ,ASE,Asep Ismail,PT Albama,2017,3,0,Baik
500,2022-10-20,Seri Sains Dasar Mengenal Bunyi,S,Fisika, - ,JUW,Juwariyah,PT Albama,2017,2,0,Baik
500,2022-10-20,Seri Sains Dasar Mengenal Pesawat Sederhana,S,Fisika, - ,BUD,Budi Sulaksana,PT Albama,2017,3,0,Baik
500,2022-10-20,Seri Sains Dasar Mengenal ElektroMagnet,S,Fisika, - ,UMI,Umi Saidah W.,PT Albama,2017,3,0,Baik
500,2022-10-20,Seri Sains Dasar Mengenal Cahaya,S,Fisika, - ,LIN,Lin Meina Indirani,PT Albama,2017,2,0,Baik
800,2022-10-20,Asyiknya Memetik Apel Untuk Tingkat Dasar,A,Kesusasteraan Indonesia, - ,MAY,Maya Rohmayati,PT Sandiarta Sukses,2017,3,0,Baik
600,2022-10-20,"Batubara Potensi, Penambangan, dan Pemanfaatan",B,Ilmu Ekonomi, - ,DYA,Dyah Probowati,PT Citra Aji Parama,2017,3,0,Baik
500,2022-10-20,Pencemaran Udara dan Suara,P,Ilmu Pengetahuan Tentang Bumi dan Dunia Lain, - ,ARI,Arinto Nugroho,Tiga Serangkai,2017,3,0,Baik
700,2022-10-20,Mengenal Seni Rupa Terapan Nusantara,M,Menggambar dan Seni Dekorasi, - ,RAN,Rantinah,PT Intan Pariwara,2017,3,0,Baik
700,2022-10-20,Penjelajahan dan Perkemahan,P,Seni Rekreasi dan Pertunjukan, - ,ACH,Achmad Andang Wahyu Bawa,PT Pantja Simpati,2017,3,0,Baik
000,2022-10-20,Komputer Si Mesin Pintar,K,Karya Umum, - ,EKO,"Eko Sujatmiko, S.Si.",Pakar Raya Pustaka,2017,3,0,Baik
800,2022-10-20,Rupa dan Bentuk Misterius,R,kesusasteraan Indonesia, - ,HID,S. Hidayat,PT Sandiarta Sukses,2017,3,0,Baik
700,2022-10-20,Teknik Membuat Kerajinan Perak,T,Seni Plastik dan Seni Pahat Patung, - ,AGU,Agus Budiyanto,PT Citra Aji Parama,2017,3,0,Baik
800,2022-10-20,Surat untuk Ibu Negara,S,kesusasteraan Indonesia, - ,SAR,Sari Pusparini Soleh,PT Remaja Rosdakarya,2017,2,0,Baik
800,2022-10-20,Bocah-bocah dan Katak,B,Agama, - ,FAT,Abd Fattah Shobri dan Ali Umar,Insan Madani,2017,3,0,Baik
500,2022-10-20,Dunia Hewan,D,Ilmu-Ilmu Tentang Hewan, - ,ARI,Ari Wahyu Aryandi,PT Sarana Panca Karya Nusa,2017,2,0,Baik
300,2022-10-20,Hidup Berbhinneka Tunggal Ika,H,Ilmu Politik, - ,VIN,Vina Dwi Laning,Cempaka Putih,2017,3,0,Baik
800,2022-10-20,Rukun dengan Lingkungan Sekitar,R,kesusasteraan Indonesia, - ,SYI,Syifa Nurul Fadilah,PT Sarana Panca Karya Nusa,2017,2,0,Baik
800,2022-10-20,Cinta Keluarga,C,kesusasteraan Indonesia, - ,NAS,M. Nashir Azkiya,PT Sarana Panca Karya Nusa,2017,3,0,Baik
600,2022-10-20,Asparagus,A,Ilmu-ilmu Tentang Tumbuh-tumbuhan, - ,HAR,Hariyanto,Tiga Serangkai,2017,3,0,Baik
900,2022-10-20,Mengenal Bangunan Bersejarah di Indonesia,M,Geografi dan Sejarah, - ,HER,Herimanto,Tiga Serangkai,2017,2,0,Baik
300,2022-10-20,Kumpulan Cerita Rakyat Provinsi Jawa Barat,K,Adat Istiadat dan Kebiasaan, - ,MAY,Maya Rohmayati dan Yodi Kurniadi,PT Sarana Panca Karya Nusa,2017,2,0,Baik
700,2022-10-20,Langkah Menjadi Pemain Basket Hebat,L,Seni Rekreasi dan Pertunjukan, - ,SUG,"Drs. Sugiarto, M.M., Sugiarti, dan Budi Suprianto",Mediantara,2017,3,0,Baik
500,2022-10-20,"Ayo, Mengukur Tinggi",A,Matematika, - ,ALA,Alanna Faradiani dan Dudi Ferdiana,Cv. Graha Ilmu Mulia,2017,2,0,Baik
500,2022-10-20,Seri Matematika Untuk Anak-Anak Mengenal Pengukuran 3,S,Matematika, - ,LAI,Laila Nurhasanah,Graha Bandung Kencana,2017,5,0,Baik
800,2022-10-20,Made Pergi Jauh,M,kesusasteraan Indonesia, - ,FID,Fidelara,BSD MIPA,2017,3,0,Baik
800,2022-10-20,Petualangan di Eromoko,P,kesusasteraan Indonesia, - ,FID,Fidelara,BSD MIPA,2017,3,0,Baik
800,2022-10-20,Misteri Teka-Teki dari Minangkabau,M,kesusasteraan Indonesia, - ,FID,Fidelara,BSD MIPA,2017,3,0,Baik
800,2022-10-20,Ilalang Tersayang,I,kesusasteraan Indonesia, - ,FID,Fidelara,BSD MIPA,2017,2,0,Baik
300,2022-10-20,Seri Buku 3 Akhlak Mulia Saling Menghormati,S,Pendidikan, - ,ACH,"Prof. Dr. Achmad Mubarok, M.A dan Asy'ari S.Pd., M.Pd.",Wahana Aksara Prima,2017,3,0,Baik
500,2022-10-20,Matematika untuk Sulap,M,Matematika, - ,EKO,Eko Budi Prasetyo,Media Pusindo,2017,3,0,Baik
300,2022-10-20,Banteng Remaja menolak Narkoba,B,Ilmu Kedokteran, - ,DOD,"R.W Dodo, S.Pd.I",Nobel Edumedia,2017,2,0,Baik
800,2022-10-20,Krat-Krat Mencari Keadilan,K,kesusasteraan Indonesia, - ,IWA,Iwan Soekri Munaf,Titan Ilmu Bandung,2017,3,0,Baik
800,2022-10-20,Si Amir Ahli Pisang,S,kesusasteraan Indonesia, - ,NUR,Nur Laila,Karunia,2017,2,0,Baik
700,2022-10-20,Ayo Menggambar,A,Menggambar dan Seni Dekorasi, - ,SAI,A. Said,Azkapress,2006,3,0,Baik
200,2022-10-20,Seri Muamalah untuk Pemula Utang Piutang dalam Islam,S,Agama, - ,ALA,M. Alaika Salamulloh,Insan Madani,2017,3,0,Baik
200,2022-10-20,Meneladani Keimanan Bilal Bin Rabah,M,Agama, - ,SUL,Sulistyowati,Aneka Ilmu,2017,3,0,Baik
200,2022-10-20,Doa Sepanjang Masa,D,Agama, - ,ZAI,"Zainal Arifin, S.Pd.I",Insan Madani,2017,2,0,Baik
500,2022-10-20,Garis Singgung Lingkaran,G,Matematika, - ,SIG,Sigid Widagdo,Intan Pariwara,2017,3,0,Baik
200,2022-10-20,Awas Makanan dan Minuman Haram,A,Agama, - ,ABD,"Abdul Basir, S.Th.I",Insan Madani,2017,3,0,Baik
800,2022-10-20,Aku Ingin Menjadi Pengarang,A,Kesusasteraan, - ,ACH,Achmad Sapari,Iranti Mitra Utama,2017,4,0,Baik
800,2022-10-20,Ayo Membuat Karya Ilmiah,A,Kesusasteraan, - ,MAR,Marsa A.H.,Wangsa Jatra Lestari,2017,3,0,Baik
800,2022-10-20,Bola-Bola Mimpi di Kaki Alif,B,kesusasteraan Indonesia, - ,TRI,Tristan Alif Naufal,Tiga Serangkai,2017,3,0,Baik
700,2022-10-20,Membuat majalah Dinding,M,kesusasteraan Indonesia, - ,CBM,Tim CBM,PT Visindo Media Persada,2007,5,0,Baik
700,2022-10-20,Bermain Sepak Bola,B,Seni Rekreasi dan Pertunjukan, - ,ABD,Abdul Rohim,Aneka Ilmu,2017,3,0,Baik
700,2022-10-20,Bermain Sepak Takraw,B,Seni Rekreasi dan Pertunjukan, - ,ARM,Aremelia F.,Aneka Ilmu,2017,3,0,Baik
000,2022-10-20,Mengolah Gambar Sederhana dengan Photoshop,M,Karya Umum, - ,DED,Deden Sopandy dan E. Gusnadin,Tiga Serangkai,2017,3,0,Baik
300,2022-10-20,Narkoba,N,Ilmu Kedokteran, - ,IST,Istiati,Sahabat,2017,3,0,Baik
600,2022-10-20,"Gamping Potensi, Penambangan, dan Pemanfaatan",G,Ilmu Teknik, - ,IND,Indah Setyowati,PT Citra Aji Parama,2017,3,0,Baik
700,2022-10-20,Mengenal Simbol Daerah,M,Seni Lukis dan Lukisan, - ,KUS,Kuswilono,Intan Pariwara,2017,3,0,Baik
800,2022-10-20,Mengenal Pantun,M,kesusasteraan Indonesia, - ,MUR,A.K. Muryanto,PT JePe Press Media Utama,2017,3,0,Baik
500,2022-10-20,Mengungkap Masa Lalu dengan Matematika,M,Matematika, - ,JAN,Janu Ismadi,Nobel Edumedia,2017,3,0,Baik
500,2022-10-20,Metematika dalam Pengukuran Mempelajari Pencerminan,M,Matematika, - ,RIN,Rina Dyan Rahmitasari dan Aditya,PT JePe Press Media Utama,2017,3,0,Baik
700,2022-10-20,Dasar-Dasar Menggambar Ilustrasi,D,Menggambar dan Seni Dekorasi, - ,MUN,Muntoha,PT JePe Press Media Utama,2017,3,0,Baik
700,2022-10-20,Olahraga Alam,O,Seni Rekreasi dan Pertunjukan, - ,NON,Nono Darsono dan Setria,PT Perca,2017,3,0,Baik
500,2022-10-20,Kesebangunan,K,Matematika, - ,DEW,Dewi Marsiyah,Intan Pariwara,2017,3,0,Baik
800,2022-10-20,Menjadi Penulis dan Pengarang Cilik,M,kesusasteraan Indonesia, - ,NAN,Naning Pranoto,Tiga Serangkai,2017,2,0,Baik
800,2022-10-20,Prestasi Gemilang Anak Bangsa,P,Fisika, - ,VAL,Drs. Valentino Barus,PT Lestari Kiranatama,2017,3,0,Baik
500,2022-10-20,Matematika dalam Pengukur Mempelajari Kecepatan,M,Matematika, - ,MUK,Muklis,PT JePe Press Media Utama,2017,3,0,Baik
500,2022-10-20,Mengapa Disebut Segitiga?,M,Matematika, - ,ABD,abdul Aziz Saefudin,Intan Pariwara,2017,3,0,Baik
800,2022-10-20,Mengenal dan Membangun Presentasi,M,Seni Rekreasi dan Pertunjukan, - ,VAL,Drs. Valentino Barus,PT Lestari Kiranatama,2017,3,0,Baik
600,2022-10-20,"Bauksit Potensi, Penambangan, dan Pemanfaatan",B,Ilmu Teknik, - ,WIN,M. Winanto Ajie P H,PT Citra Aji Parama,2017,3,0,Baik
700,2022-10-20,Indahnya Batikku,I,Menggambar dan Seni Dekorasi, - ,SUG,Sugiarti,Mediantara,2017,3,0,Baik
300,2022-10-20,Seluk -Beluk Pasar Modal,S,Ilmu Ekonomi, - ,KAR,Karmila,PT Intan Sejati,2017,3,0,Baik
200,2022-10-20,Khadijah Al-Kubra,K,Agama, - ,IMA,Iman Budhi Santosa,Insan Madani,2017,3,0,Baik
200,2022-10-20,Bilal bin Rabah,B,Agama, - ,RAN,Randi Catono,Insan Madani,2017,3,0,Baik
200,2022-10-20,Abdurrahman bin Auf,A,Agama, - ,DZI,Dzikry El- Hans,Insan Madani,2017,2,0,Baik
500,2022-10-20,Percobaan Matematika,P,Matematika, - ,SOF,Sofie,Media Pusindo,2017,3,0,Baik
700,2022-10-20,Olahraga Kegemaranku,O,Seni Rekreasi dan Pertunjukan, - ,HUA,Huang Hua dan Sugeng Aryanto,Intan Pariwara,2017,3,0,Baik
500,2022-10-20,Pengetahuan Tentang Bumi,P,Ilmu Pengetahuan Tentang Bumi dan Dunia Lain, - ,TIT,"Titin Nugraha, S.Pd.",PT Graha Bandung Kencana,2017,3,0,Baik
100,2022-10-20,Meraih Sukses dengan Hidup Berdisiplin,M,Psikologi, - ,KHA,Khabib Basori,Cempaka Putih,2017,3,0,Baik
600,2022-10-20,Tanaman Obat Tradisional (Jilid III),T,Ilmu Kedokteran, - ,SOP,Sopandi,PT Sarana Panca Karya Nusa,2017,3,0,Baik
800,2022-10-20,Anak Berhati Baja,A,kesusasteraan Indonesia, - ,ADH,Adhy Asmara,Titian Ilmu Bandung,2014,3,0,Baik
700,2022-10-20,Kesenian Tradisional Pulau Sulawesi,K,Seni Rekreasi dan Pertunjukan, - ,PUR,M. Purwati,Intan Pariwara,2017,3,0,Baik
900,2022-10-20,Sultan Suriansyah,S,Biografi, - ,BUY,R.M Buya Ast.,Bintang Books,2017,2,0,Baik
200,2022-10-20,Usman bin Affan,U,Agama, - ,IMA,Iman Budhi Santosa,Insan Madani,2017,2,0,Baik
200,2022-10-20,Abu Bakar ash-Shiddiq,A,Agama, - ,IMA,Iman Budhi Santosa,Insan Madani,2017,1,0,Baik
